time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-07-04T18:07:44.228Z,10.4137,94.2287,10,4.7,mb,61,89,1.91,0.77,us,us6000hzu3,2022-07-10T13:04:00.040Z,"213 km SE of Port Blair, India",earthquake,6.7,1.8,0.088,39,reviewed,us,us
2022-07-04T18:04:26.023Z,10.2429,94.1027,10,4.8,mb,57,107,1.936,0.71,us,us6000i0w4,2022-07-10T12:46:58.040Z,"216 km SE of Port Blair, India",earthquake,4.4,1.8,0.092,36,reviewed,us,us
2022-07-04T17:31:21.363Z,10.4304,94.2504,10,4.9,mb,63,101,1.915,0.87,us,us6000hztp,2022-07-08T17:41:57.040Z,"Andaman Islands, India region",earthquake,7.8,1.8,0.06,86,reviewed,us,us
2022-07-04T16:19:20.102Z,-23.8322,-179.8218,498.62,4.5,mb,32,199,6.374,0.85,us,us6000i0vq,2022-07-15T21:06:32.040Z,"south of the Fiji Islands",earthquake,15.1,16.6,0.099,30,reviewed,us,us
2022-07-04T14:19:39.150Z,9.9627,94.1363,10,4.5,mb,38,206,2.168,0.76,us,us6000hzsh,2022-08-01T19:45:44.040Z,"242 km SE of Port Blair, India",earthquake,10.2,1.9,0.116,22,reviewed,us,us
2022-07-04T14:16:07.734Z,10.3479,94.0109,10,4.5,mb,38,70,1.799,0.28,us,us6000hzri,2022-07-19T19:18:02.040Z,"200 km SE of Port Blair, India",earthquake,6.6,1.7,0.121,20,reviewed,us,us
2022-07-04T12:52:23.492Z,-58.8501,-149.5767,10,4.9,mb,29,66,22.465,0.71,us,us6000hzr4,2022-07-11T06:07:13.040Z,"Pacific-Antarctic Ridge",earthquake,12.5,1.9,0.106,28,reviewed,us,us
2022-07-04T12:51:33.584Z,10.2341,94.2256,10,4.5,mb,41,158,2.028,0.45,us,us6000hzr6,2022-07-11T06:14:50.040Z,"226 km SE of Port Blair, India",earthquake,7.9,1.9,0.106,26,reviewed,us,us
2022-07-04T12:20:35.476Z,10.1412,94.2325,10,4.6,mb,53,78,5.516,0.5,us,us6000hzr2,2022-07-11T06:03:36.040Z,"234 km SE of Port Blair, India",earthquake,7.3,1.8,0.086,40,reviewed,us,us
2022-07-04T11:48:11.309Z,10.3944,94.2851,10,5,mb,87,85,5.54,0.64,us,us6000hzqu,2022-07-11T05:54:11.040Z,"219 km SE of Port Blair, India",earthquake,8.4,1.9,0.051,122,reviewed,us,us
2022-07-04T10:37:16.879Z,36.5105,83.3491,10,4.5,mb,47,48,6.761,1.13,us,us6000hzqg,2022-08-17T02:53:12.040Z,"southern Xinjiang, China",earthquake,7.58,1.808,0.069,62,reviewed,us,us
2022-07-04T10:09:05.632Z,10.4709,94.1822,10,4.5,mb,35,161,1.838,0.89,us,us6000hzqc,2022-08-03T10:21:18.040Z,"205 km SE of Port Blair, India",earthquake,8.58,1.895,0.101,29,reviewed,us,us
2022-07-04T09:55:18.979Z,10.3591,94.1964,10,5,mww,72,58,1.922,0.5,us,us6000hzq5,2022-08-03T10:15:57.040Z,"214 km SE of Port Blair, India",earthquake,5.42,1.772,0.086,13,reviewed,us,us
2022-07-04T09:46:49.717Z,10.4254,94.2342,10,4.5,mb,32,175,1.906,0.62,us,us6000i0v5,2022-07-11T10:01:10.040Z,"212 km SE of Port Blair, India",earthquake,4.9,1.9,0.128,22,reviewed,us,us
2022-07-04T09:32:33.341Z,10.3642,94.1744,10,4.7,mb,46,87,1.903,0.61,us,us6000hzq2,2022-08-03T08:45:28.040Z,"212 km SE of Port Blair, India",earthquake,7.82,1.439,0.102,29,reviewed,us,us
2022-07-04T09:19:07.442Z,56.593,-169.1877,10,5.2,mb,43,71,4.994,1.19,us,us6000i0x0,2022-08-16T15:48:28.040Z,"Pribilof Islands, Alaska region",earthquake,9.2,1.8,0.149,20,reviewed,us,us
2022-07-04T09:17:43.092Z,56.6319,-169.069,10.24,5.4,mww,137,28,0.267,0.44,us,us6000hzpv,2022-08-30T19:59:22.664Z,"29 km E of Saint George, Alaska",earthquake,5.23,3.074,0.031,102,reviewed,us,us
2022-07-04T09:07:03.697Z,10.3072,94.1437,10,5,mww,77,57,1.92,1,us,us6000hzpu,2022-08-03T05:41:44.164Z,"214 km SE of Port Blair, India",earthquake,7.09,1.772,0.086,13,reviewed,us,us
2022-07-04T08:49:19.575Z,-57.1182,-25.0214,10,4.6,mb,48,115,16.922,0.58,us,us6000i0uw,2022-08-03T16:57:42.040Z,"South Sandwich Islands region",earthquake,15.75,1.867,0.089,38,reviewed,us,us
2022-07-04T08:36:19.007Z,10.4305,94.1413,10,5.1,mb,116,69,1.834,0.5,us,us6000hzpp,2022-08-04T08:52:59.040Z,"204 km SE of Port Blair, India",earthquake,6.1,1.781,0.044,164,reviewed,us,us
2022-07-04T08:31:12.958Z,10.3129,94.1035,10,4.5,mb,52,100,1.888,0.46,us,us6000i0uv,2022-08-04T10:09:29.040Z,"210 km SE of Port Blair, India",earthquake,7.87,1.876,0.101,29,reviewed,us,us
2022-07-04T08:02:38.928Z,10.3181,94.033,10,4.8,mb,97,64,5.823,0.54,us,us6000hzpi,2022-08-04T08:21:59.040Z,"204 km SE of Port Blair, India",earthquake,6.64,1.841,0.066,74,reviewed,us,us
2022-07-04T07:27:20.551Z,-15.7153,-177.5751,418.205,5.2,mb,112,51,1.496,0.45,us,us6000hzpa,2022-08-03T13:23:19.040Z,"165 km SSE of Alo, Wallis and Futuna",earthquake,11.62,6.245,0.023,601,reviewed,us,us
2022-07-04T05:35:51.743Z,10.3658,94.0742,10,4.7,mb,75,102,1.83,0.38,us,us6000hznv,2022-08-04T07:25:37.040Z,"204 km SE of Port Blair, India",earthquake,5.46,1.763,0.074,56,reviewed,us,us
2022-07-03T23:39:04.330Z,-19.3593,-70.2691,80.499,4.5,mwr,132,131,0.743,0.55,us,us6000hzm7,2022-08-11T21:08:49.040Z,"95 km N of Iquique, Chile",earthquake,4.47,5.283,0.058,29,reviewed,us,us
2022-07-03T20:33:17.412Z,51.7186,-176.8195,56.26,4.7,mb,75,130,0.184,0.99,us,us6000hzld,2022-08-25T01:05:19.743Z,"21 km SW of Adak, Alaska",earthquake,4.4,4.2,0.029,370,reviewed,us,us
2022-07-03T19:21:22.602Z,-21.5783,-68.4716,142.52,4.6,mb,36,76,0.748,0.75,us,us6000hzkx,2022-07-31T20:33:30.040Z,"107 km NNE of Calama, Chile",earthquake,3.6,6.6,0.119,21,reviewed,us,us
2022-07-03T18:50:53.218Z,-59.2653,-24.8849,10,4.7,mb,21,97,20.107,1,us,us6000i0ls,2022-07-11T20:24:21.040Z,"South Sandwich Islands region",earthquake,15.9,1.9,0.117,22,reviewed,us,us
2022-07-03T17:55:47.225Z,-7.4809,127.8024,169.19,4.5,mb,52,54,3.5,1.05,us,us6000hzkl,2022-07-31T17:30:20.040Z,"145 km NE of Lospalos, Timor Leste",earthquake,8.1,6.8,0.075,52,reviewed,us,us
2022-07-03T16:58:03.013Z,-45.7771,37.4243,10,4.6,mb,31,55,10.051,0.73,us,us6000hzkc,2022-07-11T15:19:59.040Z,"Prince Edward Islands region",earthquake,12,1.9,0.11,27,reviewed,us,us
2022-07-03T14:51:10.748Z,-8.2032,119.5642,179.26,4.6,mb,70,41,1.873,0.88,us,us6000hzjv,2022-07-11T13:46:38.040Z,"43 km N of Komodo, Indonesia",earthquake,6.4,4.1,0.066,72,reviewed,us,us
2022-07-03T13:43:01.763Z,13.8906,120.0631,35,4.6,mb,84,103,8.679,0.44,us,us6000hzjn,2022-07-11T13:26:13.040Z,"1 km E of Cabra, Philippines",earthquake,10.7,1.9,0.053,109,reviewed,us,us
2022-07-03T13:21:07.074Z,10.6117,-43.6111,10,4.6,mb,39,108,10.483,0.92,us,us6000i0lg,2022-07-11T13:09:34.040Z,"northern Mid-Atlantic Ridge",earthquake,10.9,1.8,0.103,31,reviewed,us,us
2022-07-03T09:56:19.746Z,-24.3675,-115.5739,10,4.7,mb,89,124,6.26,0.35,us,us6000i0lk,2022-07-09T09:28:30.040Z,"southern East Pacific Rise",earthquake,6,1.9,0.059,88,reviewed,us,us
2022-07-03T06:25:34.676Z,-30.0203,-177.8059,32.259,4.5,mb,28,130,0.762,0.66,us,us6000i0l5,2022-08-11T08:25:08.040Z,"Kermadec Islands, New Zealand",earthquake,9.23,6.521,0.115,23,reviewed,us,us
2022-07-03T04:49:03.104Z,-5.1721,68.6739,10,4.5,mb,18,142,4.365,0.77,us,us6000i0kw,2022-07-07T22:38:19.040Z,"Chagos Archipelago region",earthquake,9.7,1.8,0.241,6,reviewed,us,us
2022-07-03T02:26:12.521Z,19.5636,94.8605,10,5.1,mww,109,28,1.222,1.05,us,us6000hzh5,2022-08-09T23:32:04.040Z,"43 km WNW of Myaydo, Myanmar",earthquake,3.42,1.672,0.098,10,reviewed,us,us
2022-07-03T00:11:05.317Z,4.4521,96.473,5.55,4.9,mb,85,56,0.904,0.79,us,us6000hzh9,2022-07-15T02:03:48.040Z,"51 km NE of Meulaboh, Indonesia",earthquake,4.5,4.2,0.072,63,reviewed,us,us
2022-07-02T23:49:12.457Z,0.9953,126.0371,21.222,5.3,mww,190,42,1.348,0.71,us,us6000hzgi,2022-08-09T23:13:02.040Z,"129 km ESE of Tondano, Indonesia",earthquake,6.33,3.838,0.083,14,reviewed,us,us
2022-07-02T22:33:24.410Z,-55.8183,-26.9772,35,4.5,mb,19,114,20.143,0.47,us,us6000i0kn,2022-07-10T03:07:06.040Z,"South Sandwich Islands region",earthquake,10.5,2,0.136,16,reviewed,us,us
2022-07-02T22:02:12.144Z,40.9295,78.0893,10,5,mww,238,44,0.827,0.48,us,us6000hzg9,2022-08-09T23:18:59.040Z,"154 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,4.78,1.732,0.083,14,reviewed,us,us
2022-07-02T19:37:54.110Z,-55.5033,-27.0173,10,4.7,mb,30,113,18.736,0.61,us,us6000i0kj,2022-07-09T23:58:39.040Z,"South Sandwich Islands region",earthquake,14.3,1.9,0.112,24,reviewed,us,us
2022-07-02T19:32:32.706Z,41.0178,78.0834,12.93,4.7,mb,101,41,0.74,0.5,us,us6000hzfk,2022-07-09T23:50:46.040Z,"145 km SSE of Kadzhi-Say, Kyrgyzstan",earthquake,3.7,4.2,0.065,73,reviewed,us,us
2022-07-02T19:05:25.824Z,-7.9554,116.822,9.04,4.5,mb,17,88,1.282,0.6,us,us6000i0ki,2022-08-09T23:24:32.040Z,"62 km NNE of Labuan Lombok, Indonesia",earthquake,5.79,3.457,0.181,9,reviewed,us,us
2022-07-02T18:49:57.393Z,33.0879,142.0649,10,4.9,mb,122,57,1.89,0.69,us,us6000hzfe,2022-08-30T18:06:40.040Z,"279 km SE of Katsuura, Japan",earthquake,7.24,1.803,0.031,335,reviewed,us,us
2022-07-02T18:40:31.939Z,-2.8786,144.1936,10,4.6,mb,52,71,3.504,0.7,us,us6000i0kh,2022-08-30T18:09:35.040Z,"96 km NE of Wewak, Papua New Guinea",earthquake,9.16,1.868,0.088,41,reviewed,us,us
2022-07-02T17:19:04.279Z,-26.1979,36.1887,10,4.7,mb,70,54,9.105,0.71,us,us6000hzez,2022-08-30T18:10:15.040Z,"270 km SSE of Inhambane, Mozambique",earthquake,8.65,1.784,0.077,51,reviewed,us,us
2022-07-02T15:25:59.955Z,-24.3475,-67.1107,177.03,4.7,mb,36,75,1.699,0.95,us,us6000hze9,2022-07-31T17:19:35.040Z,"81 km W of San Antonio de los Cobres, Argentina",earthquake,8.2,7.3,0.142,15,reviewed,us,us
2022-07-02T12:53:31.403Z,33.1734,141.9893,10,4.9,mb,135,88,1.826,0.39,us,us6000hzdw,2022-07-30T08:08:09.040Z,"267 km SE of Katsuura, Japan",earthquake,5.8,1.8,0.029,389,reviewed,us,us
2022-07-02T11:09:06.781Z,1.1859,-29.0618,10,4.5,mb,23,130,9.756,0.63,us,us6000i0k9,2022-07-30T05:45:53.040Z,"central Mid-Atlantic Ridge",earthquake,12.1,1.9,0.127,20,reviewed,us,us
2022-07-02T09:15:45.347Z,26.8335,54.9731,10,4.5,mb,68,39,2.182,0.35,us,us6000hzd2,2022-07-28T13:10:10.953Z,"31 km NNE of Bandar-e Lengeh, Iran",earthquake,6,1.9,0.077,51,reviewed,us,us
2022-07-02T08:32:59.501Z,-17.6044,-172.5547,10,4.7,mb,21,105,3.749,0.45,us,us6000hzcs,2022-07-20T08:40:54.040Z,"190 km NE of Neiafu, Tonga",earthquake,5.4,1.9,0.147,14,reviewed,us,us
2022-07-02T05:06:57.287Z,26.8795,55.2125,10,4.6,mb,60,63,2.123,0.6,us,us6000hzc3,2022-07-20T05:01:39.046Z,"48 km NE of Bandar-e Lengeh, Iran",earthquake,8.6,1.9,0.083,43,reviewed,us,us
2022-07-02T03:29:10.151Z,26.8667,55.3162,10,4.6,mb,65,41,2.073,0.66,us,us6000hzbc,2022-07-28T22:08:42.040Z,"55 km NE of Bandar-e Lengeh, Iran",earthquake,7.7,1.8,0.063,75,reviewed,us,us
2022-07-02T01:59:45.250Z,45.9178,142.0358,309,5.9,mww,139,51,1.155,1.07,us,us6000hzas,2022-07-28T22:06:58.094Z,"58 km SSE of Shebunino, Russia",earthquake,5.3,1.7,0.038,65,reviewed,us,us
2022-07-02T01:28:15.647Z,-60.5199,-24.565,10,4.5,mb,18,171,14.109,0.54,us,us6000i0jy,2022-08-09T23:15:32.040Z,"South Sandwich Islands region",earthquake,10.38,1.904,0.136,17,reviewed,us,us
2022-07-01T23:25:13.465Z,26.8878,55.3213,9,6,mwb,379,20,2.091,0.6,us,us6000hz9v,2022-08-05T02:22:07.588Z,"57 km NE of Bandar-e Lengeh, Iran",earthquake,7.08,1.722,0.028,126,reviewed,us,us
2022-07-01T23:24:13.113Z,26.8843,55.2572,7,5.7,mwb,135,26,2.111,0.79,us,us6000hz9p,2022-08-05T02:35:28.298Z,"52 km NE of Bandar-e Lengeh, Iran",earthquake,6.84,1.732,0.036,74,reviewed,us,us
2022-07-01T21:47:51.095Z,26.8923,55.2365,10,5,mb,160,54,2.126,0.59,us,us6000hz94,2022-08-05T02:42:24.040Z,"51 km NE of Bandar-e Lengeh, Iran",earthquake,7.14,1.812,0.04,200,reviewed,us,us
2022-07-01T21:39:51.332Z,26.9773,55.0053,10,4.7,mb,43,99,2.293,0.59,us,us6000i0an,2022-07-22T05:13:48.662Z,"48 km NNE of Bandar-e Lengeh, Iran",earthquake,7.4,1.4,0.13,18,reviewed,us,us
2022-07-01T21:32:07.977Z,26.9061,55.2389,16,6,mww,191,19,2.137,0.67,us,us6000hz8x,2022-08-29T06:23:31.132Z,"52 km NE of Bandar-e Lengeh, Iran",earthquake,7.1,1.707,0.057,30,reviewed,us,us
2022-07-01T20:13:12.424Z,37.4844,78.6539,10,5,mb,123,51,4.289,0.45,us,us6000hz80,2022-07-23T20:36:49.271Z,"24 km NNW of Zangguy, China",earthquake,7.8,1.8,0.042,184,reviewed,us,us
2022-07-01T18:58:12.420Z,-11.1335,163.2137,10,4.5,mb,25,88,3.628,0.72,us,us6000i0am,2022-07-23T19:49:49.040Z,"160 km ESE of Kirakira, Solomon Islands",earthquake,6.4,1.9,0.163,15,reviewed,us,us
2022-07-01T12:56:38.997Z,2.765,128.9386,26.88,4.8,mb,71,116,2.527,0.26,us,us6000hz3h,2022-07-09T06:02:14.040Z,"154 km NE of Tobelo, Indonesia",earthquake,8.4,2.8,0.053,112,reviewed,us,us
2022-07-01T04:17:36.488Z,-58.8333,-25.7872,51.862,4.7,mb,18,109,15.895,0.65,us,us6000i0aa,2022-08-30T21:08:35.040Z,"",earthquake,10.73,8.847,0.165,12,reviewed,us,us
2022-07-01T01:19:24.064Z,-5.2455,146.0467,88.91,4.8,mb,52,55,6.185,0.77,us,us6000hz05,2022-07-20T23:59:13.467Z,"28 km E of Madang, Papua New Guinea",earthquake,10,6.6,0.072,62,reviewed,us,us
2022-06-30T23:37:46.794Z,4.9528,-76.0895,114.035,4.5,mb,82,93,1.351,0.62,us,us6000hyzh,2022-08-28T21:21:00.040Z,"7 km NW of El Águila, Colombia",earthquake,4.4,6.29,0.045,143,reviewed,us,us
2022-06-30T20:31:57.396Z,20.3411,121.1979,35.76,4.6,mb,63,103,2.466,0.91,us,us6000hyy2,2022-07-26T20:50:08.040Z,"81 km W of Basco, Philippines",earthquake,9.3,5,0.073,55,reviewed,us,us
2022-06-30T19:38:54.615Z,7.1652,-80.0239,10,4.5,mb,31,131,3.809,0.93,us,us6000i01v,2022-07-06T15:05:42.040Z,"40 km S of Pedasí, Panama",earthquake,7.9,1.9,0.157,12,reviewed,us,us
2022-06-30T18:40:36.938Z,19.0236,121.3363,30,6,mww,144,26,3.782,1.01,us,us6000hywe,2022-08-08T18:53:39.834Z,"49 km NNE of Namuac, Philippines",earthquake,8,1.8,0.042,55,reviewed,us,us
2022-06-30T18:03:51.596Z,4.2346,127.7499,135.28,4.5,mb,66,114,3.46,0.61,us,us6000hyw7,2022-07-06T13:51:19.040Z,"278 km N of Tobelo, Indonesia",earthquake,9.3,7.5,0.075,52,reviewed,us,us
2022-06-30T17:40:12.290Z,-7.9825,128.6932,35,4.7,mb,37,56,2.58,0.81,us,us6000hyw3,2022-08-01T18:42:12.040Z,"196 km ENE of Lospalos, Timor Leste",earthquake,5.9,1.9,0.085,42,reviewed,us,us
2022-06-30T15:45:20.441Z,10.2821,125.9257,59.1,4.5,mb,82,93,3.21,1.03,us,us6000i01q,2022-07-22T18:23:58.040Z,"31 km NNW of Santa Monica, Philippines",earthquake,10.4,7.1,0.061,88,reviewed,us,us
2022-06-30T14:22:32.546Z,14.8352,147.3759,10,4.5,mb,21,147,2.728,0.98,us,us6000i01m,2022-07-09T18:46:37.040Z,"179 km ESE of Saipan, Northern Mariana Islands",earthquake,13.6,1.9,0.135,16,reviewed,us,us
2022-06-30T09:21:37.043Z,6.3277,126.5323,10,4.5,mb,19,121,1.2,0.64,us,us6000i01b,2022-07-24T04:12:23.040Z,"39 km E of Pondaguitan, Philippines",earthquake,7.3,1.9,0.163,11,reviewed,us,us
2022-06-30T08:57:44.429Z,1.3876,125.9681,91.49,4.5,mb,35,140,1.526,0.47,us,us6000hyr9,2022-07-23T08:44:46.040Z,"111 km E of Laikit, Laikit II (Dimembe), Indonesia",earthquake,6.5,8.2,0.113,24,reviewed,us,us
2022-06-30T07:31:03.085Z,-52.4191,28.0498,10,4.6,mb,33,107,19.171,0.55,us,us6000hyqu,2022-07-23T10:05:10.040Z,"south of Africa",earthquake,7.5,1.8,0.103,32,reviewed,us,us
2022-06-30T06:27:16.706Z,22.0767,120.2935,10,4.5,mb,53,109,1.035,0.52,us,us6000hyqi,2022-07-24T12:27:05.040Z,"45 km SSW of Donggang, Taiwan",earthquake,5,1.8,0.077,49,reviewed,us,us
2022-06-30T05:21:16.758Z,-17.03,-70.1403,154.255,5.1,mww,133,128,0.841,0.59,us,us6000hyq6,2022-08-31T11:24:32.040Z,"26 km ENE of Pujocucho, Peru",earthquake,8.12,5.308,0.055,32,reviewed,us,us
2022-06-30T05:14:56.328Z,30.8563,131.3634,29.2,4.6,mb,56,100,1.016,0.29,us,us6000hyq7,2022-07-22T09:18:20.040Z,"37 km ENE of Nishinoomote, Japan",earthquake,6.5,4,0.076,51,reviewed,us,us
2022-06-30T00:28:21.032Z,-27.9376,-66.6469,154.94,4.6,mb,60,44,2.465,0.85,us,us6000hynt,2022-07-06T04:58:34.040Z,"51 km SW of Andalgalá, Argentina",earthquake,7.7,5.1,0.09,37,reviewed,us,us
2022-06-29T19:17:58.929Z,-58.4454,-26.2151,101.71,5.3,mww,93,37,16.344,0.79,us,us6000hyju,2022-08-08T18:00:07.617Z,"South Sandwich Islands region",earthquake,3.4,4.8,0.083,14,reviewed,us,us
2022-06-29T18:54:43.331Z,21.1319,99.8911,10,4.7,mb,67,37,0.32,0.96,us,us6000hyji,2022-07-22T06:53:46.066Z,"55 km S of K?ng Tung, Myanmar",earthquake,4.7,1.1,0.074,55,reviewed,us,us
2022-06-29T18:01:58.223Z,23.2297,94.5018,95.51,4.6,mb,70,64,2.692,0.88,us,us6000hyiz,2022-07-05T16:52:31.665Z,"46 km SSE of Mawlaik, Myanmar",earthquake,4.4,5.8,0.076,51,reviewed,us,us
2022-06-29T16:46:33.217Z,20.7424,120.1008,10,4.5,mb,58,112,2.256,0.58,us,us7000hl3y,2022-07-25T01:54:14.040Z,"154 km SSW of Hengchun, Taiwan",earthquake,9.9,1.9,0.081,44,reviewed,us,us
2022-06-29T13:53:13.368Z,-2.4664,-79.4237,77.339,4.6,mb,90,132,1.114,0.44,us,us7000hl2z,2022-08-29T08:54:29.040Z,"10 km WSW of La Troncal, Ecuador",earthquake,9.68,8.023,0.056,96,reviewed,us,us
2022-06-29T12:22:10.104Z,-26.7131,-175.5757,10,4.6,mb,12,172,3.278,0.57,us,us6000hzsy,2022-07-08T05:13:45.040Z,"south of Tonga",earthquake,9.8,2,0.181,9,reviewed,us,us
2022-06-29T08:15:42.984Z,44.5437,-28.1976,10,4.8,mb,75,44,18.602,0.72,us,us7000hl1t,2022-07-21T09:26:23.126Z,"northern Mid-Atlantic Ridge",earthquake,8.8,1.8,0.035,256,reviewed,us,us
2022-06-29T06:05:51.925Z,44.4569,-28.2658,10,5,mww,84,49,16.464,0.86,us,us7000hl1f,2022-08-09T12:48:09.040Z,"northern Mid-Atlantic Ridge",earthquake,9.8,1.5,0.055,32,reviewed,us,us
2022-06-29T04:30:31.097Z,36.4184,70.7633,209.373,4.8,mww,101,37,0.722,0.76,us,us7000hl0x,2022-08-03T00:23:34.040Z,"49 km S of Jurm, Afghanistan",earthquake,6.88,4.281,0.098,10,reviewed,us,us
2022-06-29T03:54:38.066Z,-15.4272,-173.4364,35,4.5,mb,20,132,2.2,0.86,us,us6000hzsp,2022-07-06T01:09:11.040Z,"69 km NNE of Hihifo, Tonga",earthquake,8.7,1.9,0.163,11,reviewed,us,us
2022-06-29T03:43:40.868Z,-2.7851,129.5211,10,4.5,mb,22,72,2.581,0.68,us,us6000hzsn,2022-07-06T00:40:47.040Z,"90 km NE of Amahai, Indonesia",earthquake,4.3,1.9,0.172,10,reviewed,us,us
2022-06-29T00:41:33.994Z,0.7837,124.8766,43.93,4.9,mb,37,62,2.489,0.66,us,us7000hkzw,2022-07-25T01:49:11.040Z,"57 km S of Tondano, Indonesia",earthquake,3.1,7.6,0.104,29,reviewed,us,us
2022-06-28T21:59:37.232Z,-6.4984,148.3393,54.38,4.9,mb,59,58,4.444,0.54,us,us7000hkz2,2022-07-25T01:42:37.040Z,"54 km E of Finschhafen, Papua New Guinea",earthquake,10.2,7,0.07,63,reviewed,us,us
2022-06-28T21:23:16.177Z,7.1932,123.5088,10,4.7,mb,80,64,2.058,0.77,us,us7000hkyr,2022-07-25T01:40:32.713Z,"29 km SSE of Malim, Philippines",earthquake,8.6,1.8,0.063,75,reviewed,us,us
2022-06-28T18:03:05.339Z,21.4324,143.8371,10,4.6,mb,89,81,5.836,0.46,us,us6000hz52,2022-07-23T21:30:40.040Z,"Mariana Islands region",earthquake,8.6,1.9,0.064,80,reviewed,us,us
2022-06-28T17:43:23.049Z,21.4741,143.8372,10,4.5,mb,60,118,5.796,0.91,us,us6000hz51,2022-08-05T19:24:36.040Z,"Mariana Islands region",earthquake,7.57,1.865,0.085,47,reviewed,us,us
2022-06-28T17:41:14.982Z,21.8051,143.6539,10,4.7,mb,83,59,5.435,0.89,us,us7000hkxj,2022-08-05T20:37:26.040Z,"Mariana Islands region",earthquake,11.13,1.868,0.061,81,reviewed,us,us
2022-06-28T15:52:13.188Z,-9.1986,123.6014,102.45,5,mb,85,40,1.459,0.71,us,us7000hkva,2022-08-01T17:52:59.040Z,"47 km NNW of Naisano Dua, Indonesia",earthquake,7.6,5.7,0.059,94,reviewed,us,us
2022-06-28T15:49:57.566Z,22.2686,120.1755,10,4.5,mb,24,146,0.998,0.18,us,us7000hkvb,2022-08-01T17:54:46.040Z,"35 km SW of Donggang, Taiwan",earthquake,5.1,1.9,0.181,12,reviewed,us,us
2022-06-28T15:16:28.648Z,-2.8609,129.5096,10,4.7,mb,39,58,2.736,0.83,us,us7000hkv0,2022-08-01T17:58:34.040Z,"84 km NE of Amahai, Indonesia",earthquake,3.4,1.9,0.089,40,reviewed,us,us
2022-06-28T15:09:58.648Z,-44.9201,167.3332,84.901,4.5,mb,16,59,0.559,0.59,us,us7000hkux,2022-08-28T18:13:47.040Z,"62 km NNW of Te Anau, New Zealand",earthquake,5.27,7.357,0.181,11,reviewed,us,us
2022-06-28T14:44:31.853Z,-31.5582,-69.0212,110.99,4.5,mb,54,41,0.287,0.57,us,us7000hkuu,2022-07-03T18:23:07.040Z,"27 km W of Villa Basilio Nievas, Argentina",earthquake,6.5,5.5,0.094,36,reviewed,us,us
2022-06-28T13:43:28.871Z,21.9759,120.3109,10,5.3,mww,131,50,1.099,0.52,us,us7000hkud,2022-08-02T18:52:59.432Z,"44 km W of Hengchun, Taiwan",earthquake,2.26,1.811,0.051,37,reviewed,us,us
2022-06-28T13:34:58.401Z,22.0375,120.2437,10,5,mww,102,74,1.096,0.5,us,us7000hkub,2022-08-02T18:45:26.040Z,"51 km W of Hengchun, Taiwan",earthquake,4.11,1.802,0.062,25,reviewed,us,us
2022-06-28T11:59:05.406Z,-18.3221,-70.9911,65.48,4.8,mwr,100,113,0.618,0.59,us,us7000hktz,2022-07-26T14:43:35.012Z,"68 km SW of Las Yaras, Peru",earthquake,6.3,5.3,0.068,21,reviewed,us,us
2022-06-28T07:47:08.903Z,7.0424,-80.1273,10,4.6,mb,40,80,3.076,1.1,us,us7000hkss,2022-07-21T11:33:46.040Z,"46 km ESE of Cambutal, Panama",earthquake,4.4,1.9,0.132,17,reviewed,us,us
2022-06-28T07:36:44.748Z,27.912,142.9673,10,4.8,mb,78,135,1.07,0.74,us,us7000hksp,2022-08-09T12:25:24.040Z,"Bonin Islands, Japan region",earthquake,7.71,1.878,0.042,174,reviewed,us,us
2022-06-27T22:03:21.921Z,22.1059,120.2357,10,5,mb,96,73,1.054,0.7,us,us7000hkq2,2022-07-25T00:11:39.489Z,"45 km SSW of Donggang, Taiwan",earthquake,6.4,1.8,0.041,194,reviewed,us,us
2022-06-27T21:01:02.346Z,-7.776,-13.6867,10,4.5,mb,15,106,0.685,0.52,us,us6000hz3y,2022-07-08T02:12:13.040Z,"81 km ENE of Georgetown, Saint Helena",earthquake,7.8,1.6,0.242,5,reviewed,us,us
2022-06-27T20:43:50.272Z,22.1096,120.2154,10,4.6,mb,68,110,1.065,0.81,us,us7000hkp9,2022-07-01T18:54:21.040Z,"46 km SSW of Donggang, Taiwan",earthquake,4.2,1.9,0.059,84,reviewed,us,us
2022-06-27T20:06:59.838Z,22.0432,120.24,10,5,mww,85,69,1.094,0.73,us,us7000hkny,2022-08-08T18:46:29.040Z,"51 km SSW of Donggang, Taiwan",earthquake,7.4,1.8,0.055,32,reviewed,us,us
2022-06-27T20:03:04.100Z,38.5364,142.1554,45.77,4.9,mb,93,121,2.402,0.65,us,us7000hknv,2022-07-01T18:27:00.887Z,"70 km SSE of ?funato, Japan",earthquake,3.5,6,0.037,227,reviewed,us,us
2022-06-27T19:17:36.180Z,-4.5086,153.4016,105.119,5.3,mww,144,18,1.274,0.95,us,us7000hknd,2022-08-08T18:08:07.040Z,"127 km E of Kokopo, Papua New Guinea",earthquake,8.02,4.046,0.061,26,reviewed,us,us
2022-06-27T19:02:24.511Z,18.249,145.657,204.41,4.5,mb,111,82,4.694,0.92,us,us7000hkn8,2022-07-26T20:22:28.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.9,6.7,0.044,154,reviewed,us,us
